time,lat,lon,SST,T2,PS,PREC
1964-12,15.75,-60.0,25.084375000000023,23.474847412109398,1015.9473266601562,24.637792110443115
1965-01,15.75,-60.0,24.598077392578148,23.513024902343773,1017.547119140625,40.02810001373291
1965-02,15.75,-60.0,24.084649658203148,22.643060302734398,1017.4146728515625,45.30440926551819
1965-03,15.75,-60.0,24.084771728515648,22.749963378906273,1016.9310302734375,54.78583574295044
1965-04,15.75,-60.0,25.019799804687523,23.967523193359398,1015.1458740234375,40.62753081321716
1965-05,15.75,-60.0,24.985192871093773,23.808984375000023,1017.2721557617188,24.209641814231873
1965-06,15.75,-60.0,25.113458251953148,24.343682861328148,1017.4172973632812,25.022876858711243
1965-07,15.75,-60.0,25.580926513671898,24.742456054687523,1017.2432861328125,25.934409499168396
1965-08,15.75,-60.0,26.063317871093773,25.380273437500023,1015.8286743164062,42.11505174636841
1965-09,15.75,-60.0,26.203179931640648,25.607263183593773,1015.7857055664062,29.52844262123108
1965-10,15.75,-60.0,25.989221191406273,24.975701904296898,1015.93212890625,101.06899738311768
1965-11,15.75,-60.0,25.789331054687523,24.701989746093773,1015.7681274414062,96.51668071746826
1965-12,15.75,-60.0,25.208947753906273,23.995965576171898,1016.0563354492188,54.01651740074158
1966-01,15.75,-60.0,24.395074462890648,22.827172851562523,1016.4188232421875,42.327221632003784
1966-02,15.75,-60.0,23.675592041015648,22.771051025390648,1016.0814819335938,40.1016640663147
1966-03,15.75,-60.0,23.766259765625023,22.902917480468773,1015.6680297851562,38.730043172836304
1966-04,15.75,-60.0,24.214166259765648,23.015527343750023,1017.0880737304688,39.61320877075195
1966-05,15.75,-60.0,24.921563720703148,24.230126953125023,1015.62841796875,31.51671051979065
1966-06,15.75,-60.0,25.092370605468773,24.679986572265648,1016.2827758789062,47.156338691711426
1966-07,15.75,-60.0,25.315911865234398,24.858422851562523,1016.5827026367188,25.30862331390381
1966-08,15.75,-60.0,25.855950927734398,25.442681884765648,1016.4168090820312,35.74639678001404
1966-09,15.75,-60.0,26.181848144531273,25.507073974609398,1016.0689697265625,93.32229137420654
1966-10,15.75,-60.0,26.371453857421898,25.512811279296898,1016.3555908203125,51.61937355995178
1966-11,15.75,-60.0,26.005273437500023,24.521875000000023,1014.7914428710938,139.1724157333374
1966-12,15.75,-60.0,24.969110107421898,23.417687988281273,1015.3934326171875,44.470893144607544
1967-01,15.75,-60.0,24.164056396484398,22.961755371093773,1016.1124267578125,59.639328718185425
1967-02,15.75,-60.0,23.778039550781273,22.721765136718773,1016.1309814453125,41.218979358673096
1967-03,15.75,-60.0,24.024377441406273,22.814996337890648,1016.1671142578125,50.25429725646973
1967-04,15.75,-60.0,24.169885253906273,23.077600097656273,1016.1427001953125,25.90037763118744
1967-05,15.75,-60.0,24.520715332031273,23.469720458984398,1016.6323852539062,16.900561451911926
1967-06,15.75,-60.0,25.046380615234398,24.436730957031273,1016.7454833984375,32.352633476257324
1967-07,15.75,-60.0,25.583276367187523,25.056390380859398,1016.8053588867188,33.52288842201233
1967-08,15.75,-60.0,26.200250244140648,25.575555419921898,1015.3307495117188,39.624667167663574
1967-09,15.75,-60.0,26.489495849609398,25.893243408203148,1015.409423828125,39.22561526298523
1967-10,15.75,-60.0,26.446954345703148,25.639611816406273,1015.4026489257812,30.949416160583496
1967-11,15.75,-60.0,26.244012451171898,24.582452392578148,1016.3063354492188,77.12804317474365
1967-12,15.75,-60.0,25.387384033203148,23.754479980468773,1015.6072387695312,51.36993885040283
1968-01,15.75,-60.0,24.366540527343773,22.355645751953148,1016.0706787109375,31.89223051071167
1968-02,15.75,-60.0,23.743859863281273,21.921929931640648,1015.4608764648438,51.528650522232056
1968-03,15.75,-60.0,23.723840332031273,22.735375976562523,1015.5137939453125,27.94610559940338
1968-04,15.75,-60.0,24.389062500000023,23.688317871093773,1015.5374145507812,37.81304955482483
1968-05,15.75,-60.0,25.016931152343773,24.466241455078148,1016.3627319335938,20.71539580821991
1968-06,15.75,-60.0,25.671838378906273,25.388909912109398,1016.1030883789062,65.0380539894104
1968-07,15.75,-60.0,26.157434082031273,25.606652832031273,1015.5136108398438,35.34595012664795
1968-08,15.75,-60.0,26.559564208984398,25.981683349609398,1014.9370727539062,29.37010645866394
1968-09,15.75,-60.0,26.675897216796898,26.191461181640648,1015.556640625,54.38986659049988
1968-10,15.75,-60.0,26.359826660156273,25.279504394531273,1015.0170288085938,119.27044630050659
1968-11,15.75,-60.0,25.985955810546898,24.471307373046898,1015.3627319335938,50.88544249534607
1968-12,15.75,-60.0,24.959100341796898,23.546289062500023,1016.3527221679688,122.30774402618408
1969-01,15.75,-60.0,23.778100585937523,22.438470458984398,1016.781982421875,48.96520972251892
1969-02,15.75,-60.0,23.610620117187523,22.724328613281273,1017.6719360351562,34.71621751785278
1969-03,15.75,-60.0,23.907739257812523,22.852685546875023,1016.6644287109375,42.85730481147766
1969-04,15.75,-60.0,24.351922607421898,22.921563720703148,1016.0455322265625,22.818490862846375
1969-05,15.75,-60.0,24.697534179687523,23.865167236328148,1015.690673828125,24.997165203094482
1969-06,15.75,-60.0,25.220086669921898,24.481683349609398,1016.1817016601562,34.496251344680786
1969-07,15.75,-60.0,25.449182128906273,24.813317871093773,1016.8760986328125,39.177610874176025
1969-08,15.75,-60.0,26.034448242187523,25.575372314453148,1015.5896606445312,36.050169467926025
1969-09,15.75,-60.0,26.492639160156273,25.821343994140648,1015.4013061523438,80.88141918182373
1969-10,15.75,-60.0,26.463220214843773,25.293969726562523,1015.466796875,62.94600963592529
1969-11,15.75,-60.0,26.122186279296898,24.593957519531273,1015.2891845703125,50.330482721328735
1969-12,15.75,-60.0,25.249841308593773,23.805139160156273,1015.5570068359375,34.35882568359375
1970-01,15.75,-60.0,24.376397705078148,22.794671630859398,1016.548828125,49.07387852668762
1970-02,15.75,-60.0,23.992456054687523,22.894372558593773,1016.7632446289062,66.45015478134155
1970-03,15.75,-60.0,23.781488037109398,22.073571777343773,1015.566162109375,24.539458751678467
1970-04,15.75,-60.0,24.578729248046898,23.483178710937523,1015.6985473632812,28.58461081981659
1970-05,15.75,-60.0,25.374108886718773,24.314233398437523,1015.6493530273438,27.944270968437195
1970-06,15.75,-60.0,25.869287109375023,24.991448974609398,1017.1009521484375,47.35114574432373
1970-07,15.75,-60.0,25.999658203125023,25.067712402343773,1016.941650390625,16.650996208190918
1970-08,15.75,-60.0,26.521417236328148,25.812097167968773,1016.094970703125,42.04163432121277
1970-09,15.75,-60.0,26.640618896484398,25.907830810546898,1015.566650390625,32.09141135215759
1970-10,15.75,-60.0,26.702752685546898,25.350244140625023,1014.6160278320312,72.29379415512085
1970-11,15.75,-60.0,26.483850097656273,24.897088623046898,1016.1934204101562,94.8666501045227
1970-12,15.75,-60.0,25.739678955078148,24.397515869140648,1016.2258911132812,48.039443492889404
1971-01,15.75,-60.0,24.755151367187523,23.077355957031273,1015.931640625,41.86787724494934
1971-02,15.75,-60.0,24.071252441406273,22.627984619140648,1016.6326293945312,33.60570788383484
1971-03,15.75,-60.0,24.039758300781273,22.840417480468773,1016.274169921875,43.09491991996765
1971-04,15.75,-60.0,24.462152099609398,23.377252197265648,1016.1436157226562,44.380985498428345
1971-05,15.75,-60.0,24.514733886718773,23.679498291015648,1016.3590698242188,22.20686137676239
1971-06,15.75,-60.0,24.913934326171898,24.705010986328148,1017.2405395507812,46.155771017074585
1971-07,15.75,-60.0,25.363549804687523,25.024652099609398,1016.5829467773438,47.61090159416199
1971-08,15.75,-60.0,26.155358886718773,25.567590332031273,1015.87109375,35.4785692691803
1971-09,15.75,-60.0,26.365991210937523,25.966912841796898,1015.7091064453125,54.11996841430664
1971-10,15.75,-60.0,26.279382324218773,25.283898925781273,1014.6954345703125,52.92898893356323
1971-11,15.75,-60.0,26.192437744140648,24.486138916015648,1015.1338500976562,83.94852876663208
1971-12,15.75,-60.0,25.007409667968773,23.616601562500023,1016.4090576171875,70.53491592407227
1972-01,15.75,-60.0,24.275994873046898,23.230523681640648,1017.85302734375,53.79283905029297
1972-02,15.75,-60.0,23.850122070312523,22.759423828125023,1016.4761962890625,57.66455411911011
1972-03,15.75,-60.0,23.837060546875023,22.332696533203148,1015.525146484375,42.10857152938843
1972-04,15.75,-60.0,24.162103271484398,22.872155761718773,1015.4840698242188,16.557151079177856
1972-05,15.75,-60.0,24.538079833984398,24.012872314453148,1016.5391845703125,28.973552584648132
1972-06,15.75,-60.0,25.352349853515648,24.885980224609398,1016.8583984375,31.886894702911377
1972-07,15.75,-60.0,25.731042480468773,25.165734863281273,1016.288818359375,43.87964844703674
1972-08,15.75,-60.0,26.140863037109398,25.771752929687523,1016.1743774414062,46.62059783935547
1972-09,15.75,-60.0,26.546014404296898,26.029962158203148,1016.0089721679688,67.06330060958862
1972-10,15.75,-60.0,26.418237304687523,25.575616455078148,1015.536376953125,49.319032430648804
1972-11,15.75,-60.0,25.798059082031273,24.593682861328148,1015.702392578125,43.873558044433594
1972-12,15.75,-60.0,25.091058349609398,23.706567382812523,1016.3726806640625,54.02328014373779
1973-01,15.75,-60.0,24.043298339843773,22.480432128906273,1016.9717407226562,44.87117528915405
1973-02,15.75,-60.0,23.574700927734398,22.530511474609398,1016.07666015625,34.64131236076355
1973-03,15.75,-60.0,23.860101318359398,23.085656738281273,1014.6008911132812,46.45125389099121
1973-04,15.75,-60.0,24.277368164062523,23.273431396484398,1016.1309204101562,23.900949954986572
1973-05,15.75,-60.0,24.888482666015648,24.332269287109398,1016.2428588867188,28.059990406036377
1973-06,15.75,-60.0,25.689202880859398,25.005395507812523,1016.5753784179688,25.392723083496094
1973-07,15.75,-60.0,25.936425781250023,25.137353515625023,1016.3336791992188,28.699005246162415
1973-08,15.75,-60.0,26.410150146484398,25.697869873046898,1016.0010986328125,39.91330862045288
1973-09,15.75,-60.0,26.568139648437523,25.892388916015648,1015.304443359375,42.70097494125366
1973-10,15.75,-60.0,26.309686279296898,25.300866699218773,1016.4236450195312,62.74261951446533
1973-11,15.75,-60.0,25.847283935546898,24.794366455078148,1016.0537719726562,32.5846803188324
1973-12,15.75,-60.0,25.214135742187523,23.941278076171898,1017.0931396484375,32.06562280654907
1974-01,15.75,-60.0,24.462335205078148,23.173608398437523,1016.322998046875,40.023733377456665
1974-02,15.75,-60.0,24.036828613281273,22.709771728515648,1016.1065063476562,37.88256883621216
1974-03,15.75,-60.0,24.036431884765648,22.838311767578148,1015.6463012695312,43.08631896972656
1974-04,15.75,-60.0,24.500054931640648,23.211114501953148,1015.758056640625,28.439043760299683
1974-05,15.75,-60.0,25.000878906250023,24.004968261718773,1016.2017822265625,29.435044527053833
1974-06,15.75,-60.0,24.994287109375023,24.195336914062523,1016.3176879882812,24.594159722328186
1974-07,15.75,-60.0,25.166955566406273,24.469659423828148,1017.1635131835938,15.112118124961853
1974-08,15.75,-60.0,25.591485595703148,25.110101318359398,1015.996826171875,27.87735164165497
1974-09,15.75,-60.0,26.222131347656273,25.845758056640648,1015.3306884765625,84.39318180084229
1974-10,15.75,-60.0,26.305993652343773,24.866632080078148,1014.6022338867188,133.4097719192505
1974-11,15.75,-60.0,25.824853515625023,24.377740478515648,1014.1537475585938,89.18832063674927
1974-12,15.75,-60.0,25.080529785156273,23.608972167968773,1015.8796997070312,67.74481773376465
1975-01,15.75,-60.0,24.092126464843773,22.524804687500023,1016.143310546875,28.427202701568604
1975-02,15.75,-60.0,23.513909912109398,22.288415527343773,1016.23193359375,46.58684849739075
1975-03,15.75,-60.0,23.670983886718773,22.175714111328148,1014.1936645507812,32.88282752037048
1975-04,15.75,-60.0,24.329064941406273,23.451531982421898,1016.2096557617188,31.864807605743408
1975-05,15.75,-60.0,24.868463134765648,23.904901123046898,1015.6188354492188,53.23624849319458
1975-06,15.75,-60.0,25.897912597656273,24.883721923828148,1015.9945678710938,41.31521701812744
1975-07,15.75,-60.0,26.010461425781273,25.006188964843773,1016.13330078125,39.16924595832825
1975-08,15.75,-60.0,26.274957275390648,25.265740966796898,1015.3211059570312,52.903043031692505
1975-09,15.75,-60.0,26.523553466796898,25.658898925781273,1015.0767211914062,56.87580227851868
1975-10,15.75,-60.0,26.268182373046898,25.270227050781273,1015.5487670898438,63.07182312011719
1975-11,15.75,-60.0,26.210565185546898,24.660363769531273,1014.9896240234375,27.00398862361908
1975-12,15.75,-60.0,25.313165283203148,23.831231689453148,1015.7847900390625,31.5988290309906
1976-01,15.75,-60.0,24.275445556640648,22.694390869140648,1016.6752319335938,29.71725046634674
1976-02,15.75,-60.0,23.642572021484398,22.011346435546898,1015.5489501953125,28.17452609539032
1976-03,15.75,-60.0,23.286218261718773,21.709283447265648,1016.3355712890625,37.62470483779907
1976-04,15.75,-60.0,23.866876220703148,22.903649902343773,1015.3880004882812,39.7025728225708
1976-05,15.75,-60.0,24.584832763671898,23.587152099609398,1016.3040771484375,49.24725294113159
1976-06,15.75,-60.0,25.207849121093773,24.639886474609398,1015.8265380859375,51.497722864151
1976-07,15.75,-60.0,25.561364746093773,24.772576904296898,1016.3541259765625,29.292628169059753
1976-08,15.75,-60.0,26.170648193359398,25.594415283203148,1014.9949340820312,35.04012107849121
1976-09,15.75,-60.0,26.311761474609398,25.801812744140648,1014.7462158203125,79.9586534500122
1976-10,15.75,-60.0,26.258294677734398,25.343225097656273,1015.8286743164062,93.6823582649231
1976-11,15.75,-60.0,26.098718261718773,24.802270507812523,1016.1201171875,28.960100412368774
1976-12,15.75,-60.0,25.352258300781273,23.866357421875023,1016.092529296875,53.13835144042969
1977-01,15.75,-60.0,24.403680419921898,23.263391113281273,1017.0477905273438,42.84809947013855
1977-02,15.75,-60.0,23.924401855468773,22.749017333984398,1016.0883178710938,29.78572368621826
1977-03,15.75,-60.0,24.107904052734398,22.959619140625023,1015.9296264648438,20.56083083152771
1977-04,15.75,-60.0,24.834130859375023,23.667871093750023,1014.521484375,18.51674795150757
1977-05,15.75,-60.0,25.611413574218773,24.801171875000023,1014.6281127929688,21.38765573501587
1977-06,15.75,-60.0,25.983178710937523,25.426782226562523,1015.8067626953125,41.916096210479736
1977-07,15.75,-60.0,26.363916015625023,25.925775146484398,1016.1078491210938,19.56751585006714
1977-08,15.75,-60.0,26.780572509765648,26.193200683593773,1014.7410278320312,37.22052454948425
1977-09,15.75,-60.0,26.841271972656273,26.138970947265648,1014.5776977539062,145.97159385681152
1977-10,15.75,-60.0,26.582421875000023,25.482843017578148,1014.5562133789062,82.37995862960815
1977-11,15.75,-60.0,26.002648925781273,24.880456542968773,1015.2422485351562,79.2995810508728
1977-12,15.75,-60.0,24.746942138671898,23.380426025390648,1016.2611694335938,62.303831577301025
1978-01,15.75,-60.0,23.820153808593773,22.595544433593773,1017.1194458007812,33.22681546211243
1978-02,15.75,-60.0,23.322717285156273,22.263665771484398,1017.4363403320312,38.92755389213562
1978-03,15.75,-60.0,23.454644775390648,22.263940429687523,1016.753662109375,37.95737385749817
1978-04,15.75,-60.0,23.871575927734398,22.732537841796898,1016.1016845703125,44.16032552719116
1978-05,15.75,-60.0,24.361199951171898,23.626397705078148,1016.0861206054688,30.234214067459106
1978-06,15.75,-60.0,24.877465820312523,23.988031005859398,1017.0781860351562,37.58204698562622
1978-07,15.75,-60.0,24.876794433593773,24.076531982421898,1017.0604858398438,26.914998292922974
1978-08,15.75,-60.0,25.394647216796898,24.826928710937523,1016.4395141601562,50.4246461391449
1978-09,15.75,-60.0,25.704553222656273,25.180108642578148,1015.025146484375,88.69041681289673
1978-10,15.75,-60.0,25.811242675781273,24.917230224609398,1014.585693359375,190.6900119781494
1978-11,15.75,-60.0,25.431207275390648,24.260797119140648,1016.3970947265625,63.2547926902771
1978-12,15.75,-60.0,24.614556884765648,23.520593261718773,1016.0596923828125,35.437467098236084
1979-01,15.75,-60.0,23.850518798828148,22.690209960937523,1016.6166381835938,44.12705183029175
1979-02,15.75,-60.0,23.357507324218773,22.039270019531273,1016.7625122070312,48.587726354599
1979-03,15.75,-60.0,23.072045898437523,21.541772460937523,1016.4644775390625,28.72377634048462
1979-04,15.75,-60.0,23.251000976562523,22.264459228515648,1016.8712158203125,28.529439568519592
1979-05,15.75,-60.0,23.976922607421898,23.024041748046898,1016.6900024414062,37.95337200164795
1979-06,15.75,-60.0,24.389398193359398,23.770227050781273,1016.5482788085938,24.67251420021057
1979-07,15.75,-60.0,24.720361328125023,24.068902587890648,1017.1486206054688,23.676213026046753
1979-08,15.75,-60.0,25.415856933593773,24.851251220703148,1015.925537109375,30.106483697891235
1979-09,15.75,-60.0,25.864251708984398,25.264764404296898,1015.563232421875,106.546790599823
1979-10,15.75,-60.0,25.855706787109398,24.944573974609398,1015.7361450195312,34.70812797546387
1979-11,15.75,-60.0,25.565515136718773,24.115411376953148,1015.8519897460938,35.021828413009644
1979-12,15.75,-60.0,24.654260253906273,23.389398193359398,1016.7239990234375,41.91602110862732
1980-01,15.75,-60.0,24.079492187500023,22.450769042968773,1016.2506103515625,40.877355337142944
1980-02,15.75,-60.0,23.598870849609398,22.445489501953148,1016.6395874023438,32.78896450996399
1980-03,15.75,-60.0,23.388421630859398,22.412683105468773,1017.3360595703125,25.558263659477234
1980-04,15.75,-60.0,24.152856445312523,23.185021972656273,1015.9413452148438,26.744195222854614
1980-05,15.75,-60.0,25.343743896484398,24.358666992187523,1016.3247680664062,19.651018381118774
1980-06,15.75,-60.0,25.638360595703148,25.009057617187523,1016.5723266601562,29.63629961013794
1980-07,15.75,-60.0,25.830163574218773,25.187615966796898,1017.127197265625,30.40293574333191
1980-08,15.75,-60.0,25.961083984375023,25.361474609375023,1016.8889770507812,32.751842737197876
1980-09,15.75,-60.0,26.369226074218773,25.679772949218773,1015.9759521484375,35.5333936214447
1980-10,15.75,-60.0,26.578363037109398,25.369287109375023,1016.275634765625,16.68698251247406
1980-11,15.75,-60.0,26.416101074218773,25.223168945312523,1016.4254760742188,11.957358419895172
1980-12,15.75,-60.0,25.606896972656273,24.158166503906273,1016.0401611328125,38.77120614051819
1981-01,15.75,-60.0,24.904870605468773,23.342279052734398,1014.857421875,26.46961748600006
1981-02,15.75,-60.0,24.478112792968773,23.309533691406273,1013.62451171875,58.76474976539612
1981-03,15.75,-60.0,24.425286865234398,23.230828857421898,1015.5106201171875,36.642969846725464
1981-04,15.75,-60.0,25.135980224609398,24.233361816406273,1015.1446533203125,94.15623664855957
1981-05,15.75,-60.0,25.478662109375023,24.627404785156273,1016.088134765625,21.23885929584503
1981-06,15.75,-60.0,25.642236328125023,25.151849365234398,1016.3043823242188,56.76888942718506
1981-07,15.75,-60.0,26.005426025390648,25.169091796875023,1016.9420776367188,23.128470182418823
1981-08,15.75,-60.0,26.455834960937523,25.684991455078148,1015.5236206054688,44.18373942375183
1981-09,15.75,-60.0,26.622705078125023,25.928765869140648,1015.2154541015625,44.76657271385193
1981-10,15.75,-60.0,26.774102783203148,25.758447265625023,1015.2700805664062,44.68975782394409
1981-11,15.75,-60.0,26.218865966796898,24.788262939453148,1015.0914916992188,109.14012908935547
1981-12,15.75,-60.0,25.541680908203148,24.322686767578148,1016.2545166015625,23.098005652427673
1982-01,15.75,-60.0,24.314569091796898,23.175347900390648,1017.1573486328125,44.0018892288208
1982-02,15.75,-60.0,23.913018798828148,22.979211425781273,1016.0728759765625,41.30166292190552
1982-03,15.75,-60.0,24.171624755859398,23.024713134765648,1016.9522094726562,27.559059262275696
1982-04,15.75,-60.0,24.470910644531273,23.091333007812523,1017.1517944335938,38.094191551208496
1982-05,15.75,-60.0,24.571496582031273,23.586633300781273,1016.8390502929688,28.332197070121765
1982-06,15.75,-60.0,24.967156982421898,24.268670654296898,1016.2613525390625,40.04618167877197
1982-07,15.75,-60.0,25.144464111328148,24.505914306640648,1016.5465698242188,22.461857199668884
1982-08,15.75,-60.0,25.833917236328148,25.256372070312523,1016.1355590820312,37.48558044433594
1982-09,15.75,-60.0,26.233789062500023,25.657250976562523,1015.2559204101562,117.72595882415771
1982-10,15.75,-60.0,26.032373046875023,25.197961425781273,1015.67138671875,40.98365664482117
1982-11,15.75,-60.0,25.582421875000023,24.007196044921898,1014.1159057617188,43.37944507598877
1982-12,15.75,-60.0,24.986718750000023,23.874627685546898,1016.0686645507812,55.6487238407135
1983-01,15.75,-60.0,24.143823242187523,23.010034179687523,1016.704345703125,49.40462350845337
1983-02,15.75,-60.0,23.682122802734398,22.425897216796898,1016.6731567382812,40.179455280303955
1983-03,15.75,-60.0,23.773400878906273,22.589807128906273,1016.3051147460938,48.408082723617554
1983-04,15.75,-60.0,24.347772216796898,23.278649902343773,1015.888916015625,37.90521740913391
1983-05,15.75,-60.0,24.772241210937523,23.786920166015648,1016.1754150390625,32.12384104728699
1983-06,15.75,-60.0,25.143914794921898,24.567895507812523,1016.400146484375,34.86641764640808
1983-07,15.75,-60.0,25.351007080078148,24.682397460937523,1016.4544677734375,28.41440498828888
1983-08,15.75,-60.0,25.613702392578148,25.048333740234398,1015.6376342773438,21.752793788909912
1983-09,15.75,-60.0,25.880761718750023,25.546685791015648,1015.6353759765625,91.73049688339233
1983-10,15.75,-60.0,25.891717529296898,24.915216064453148,1015.697265625,68.6200475692749
1983-11,15.75,-60.0,25.426599121093773,24.339288330078148,1016.0879516601562,53.04168105125427
1983-12,15.75,-60.0,24.658563232421898,23.517144775390648,1017.462158203125,32.84137845039368
1984-01,15.75,-60.0,23.916101074218773,22.463128662109398,1016.2593994140625,33.445422649383545
1984-02,15.75,-60.0,23.172662353515648,21.694238281250023,1016.537109375,24.4340980052948
1984-03,15.75,-60.0,23.281854248046898,22.322564697265648,1015.0448608398438,18.74325156211853
1984-04,15.75,-60.0,24.272485351562523,23.582238769531273,1016.0143432617188,30.432296991348267
1984-05,15.75,-60.0,24.985589599609398,24.200219726562523,1016.5671997070312,30.731663703918457
1984-06,15.75,-60.0,25.883386230468773,25.254510498046898,1016.923583984375,25.606557726860046
1984-07,15.75,-60.0,26.067346191406273,25.320642089843773,1016.5374755859375,26.108588576316833
1984-08,15.75,-60.0,26.304437255859398,25.520684814453148,1015.6074829101562,31.268420219421387
1984-09,15.75,-60.0,26.106805419921898,25.555993652343773,1015.0987548828125,57.542020082473755
1984-10,15.75,-60.0,26.406457519531273,25.268640136718773,1015.2017211914062,42.795170545578
